DIST	PDF	PMF_APP	SP	PMF_RE
48.95	0.0015	3.8761979312126820518	0.5103408914395096502	-2.8246487889148919244
49.0	0.0021	3.675617373712531708	0.509962370593326442	-2.7756950160548116006
49.05	0.0008	4.2509292214448248393	0.5093906463985705545	-2.6256046449123170061
49.1	0.0014	3.9173265210938374961	0.5087400636941930728	-2.6916266460640571776
49.15	0.0016	3.8377247047735496249	0.50829648457757212556	-2.7562278786623964195
49.2	0.001	4.1179070785939878713	0.5077582752494052999	-2.6643343256927082693
49.25	0.0012	4.009220074063519101	0.5071510647253197366	-2.6116669023195743689
49.3	0.0009	4.18071544335348846	0.50650705356341080586	-2.6129205896524615683
49.35	0.0014	3.9173265210938374961	0.5059024716563125401	-2.730458014963390482
49.4	0.0018	3.767510926682213246	0.5054818929383311975	-2.917892987818445511
49.45	0.0023	3.6213865397735442268	0.50515388725338374525	-2.9640483680662988281
49.5	0.0015	3.8761979312126820518	0.50478908093061297197	-2.9381183475634559284
49.55	0.0024	3.5960155573922438865	0.5044302747118351391	-3.026221653106204448
49.6	0.0026	3.5482998495816954528	0.50416488549676273984	-3.1011246547920071621
